filename,dataset,IFOREST,LOF,MP,NORMA,IFOREST1,HBOS,OCSVM,PCA,AE,CNN,LSTM,POLY
S1-ADL3.test.csv@45.out,OPPORTUNITY,0.020490383,0.01944578,0.145230284,0.211279048,0.023335061,0.021690135,0.021481058,0.049426145,0.026206886,0.166577794,0.189891443,0.021150958
S1-ADL3.test.csv@52.out,OPPORTUNITY,0.377965225,0.01944578,0.125041493,0.155952364,0.308739139,0.518940159,0.026840868,0.62237456,0.111452154,0.059507451,0.062119577,0.02090704
S1-ADL3.test.csv@67.out,OPPORTUNITY,0.020757882,0.315701774,0.156426023,0.147371001,0.022176137,0.021826663,0.025220582,0.020798574,0.158272733,0.072137677,0.087490324,0.021577756
S1-ADL3.test.csv@76.out,OPPORTUNITY,0.205304002,0.01944578,0.178657218,0.391475523,0.173657266,0.295568753,0.030727704,0.330136048,0.210285327,0.070775579,0.067323006,0.020413273
S1-ADL3.test.csv@77.out,OPPORTUNITY,0.249204648,0.01944578,0.277419589,0.143965122,0.227922539,0.069674779,0.026879971,0.568867137,0.213476675,0.071718139,0.077889261,0.01998893
S1-ADL3.test.csv@83.out,OPPORTUNITY,0.021962544,0.01944578,0.256159571,0.270737597,0.025542782,0.05289178,0.025047033,0.06787602,0.049342692,0.176874721,0.245714122,0.020185953
S1-ADL4.test.csv@112.out,OPPORTUNITY,0.017793022,0.026057758,0.125919409,0.231304854,0.019983895,0.018114881,0.02722524,0.017741147,0.110581799,0.036267435,0.037459106,0.018093589
S1-ADL4.test.csv@114.out,OPPORTUNITY,0.01793205,0.026057758,0.125919409,0.229946107,0.019143732,0.018114881,0.02722524,0.017741147,0.096545923,0.036235388,0.038311712,0.018093589
S1-ADL4.test.csv@120.out,OPPORTUNITY,0.45684326,0.053618559,0.408642433,0.01591163,0.219660399,0.42404704,0.034325535,0.261932587,0.017494318,0.018739378,0.018926506,0.019738797
S1-ADL4.test.csv@40.out,OPPORTUNITY,0.015774788,0.324882465,0.277733628,0.331377094,0.016539297,0.015738433,0.020877852,0.016165479,0.205391812,0.058060102,0.05975236,0.016197854
S1-ADL4.test.csv@68.out,OPPORTUNITY,0.015504751,0.170329119,0.319638851,0.703147799,0.016145075,0.015605503,0.018039832,0.015482239,0.309543209,0.083541359,0.097781499,0.015986285
S1-ADL4.test.csv@77.out,OPPORTUNITY,0.274246144,0.015172665,0.242907064,0.217582003,0.200123702,0.396510706,0.020704061,0.584702299,0.028081718,0.05652039,0.053955898,0.015652135
S1-ADL4.test.csv@96.out,OPPORTUNITY,0.015420573,0.015172665,0.1917392,0.219238956,0.015681424,0.015342204,0.01913507,0.017246357,0.022353628,0.099268205,0.140887575,0.015937513
S1-ADL5.test.csv@108.out,OPPORTUNITY,0.448937484,0.048605719,0.130117008,0.466492166,0.141305019,0.516458165,0.042039523,0.388275056,0.082760862,0.045131491,0.047002533,0.022601221
S1-ADL5.test.csv@109.out,OPPORTUNITY,0.217679448,0.037554444,0.118518695,0.209313275,0.155502339,0.954138702,0.051256196,0.152715486,0.088355021,0.046529117,0.045987875,0.023546849
S1-ADL5.test.csv@111.out,OPPORTUNITY,0.02109505,0.028531179,0.132824386,0.237204649,0.02408545,0.021153359,0.028517557,0.020794922,0.124083822,0.046885249,0.048975863,0.022334652
S1-ADL5.test.csv@112.out,OPPORTUNITY,0.021801859,0.026565637,0.151677115,0.171876528,0.024570768,0.020280203,0.040795834,0.021637919,0.086130671,0.049540716,0.048837315,0.022644291
S1-ADL5.test.csv@113.out,OPPORTUNITY,0.021921266,0.026636926,0.109768167,0.117280784,0.025546466,0.022159413,0.035593024,0.021815634,0.080814792,0.043889861,0.045165382,0.022754078
S1-ADL5.test.csv@119.out,OPPORTUNITY,0.042356354,0.050703383,0.512989492,0.268664452,0.047016835,0.159826954,0.047286956,0.054726065,0.021242349,0.02354612,0.021457897,0.021907104
S1-ADL5.test.csv@130.out,OPPORTUNITY,0.021845437,0.023502191,0.144783482,0.233086119,0.024862723,0.022225584,0.033866253,0.021842338,0.083592652,0.046701511,0.048023488,0.023536186
S1-ADL5.test.csv@131.out,OPPORTUNITY,0.02133524,0.026369209,0.198345385,0.31236884,0.02422653,0.020793412,0.031375758,0.021273816,0.155753087,0.053488069,0.051466979,0.022164573
S1-ADL5.test.csv@16.out,OPPORTUNITY,0.491110538,0.020215097,0.380458133,0.555271522,0.34997723,0.523580864,0.026996365,0.738133016,0.264689642,0.06264633,0.064517623,0.021778729
S1-ADL5.test.csv@39.out,OPPORTUNITY,0.212519481,0.026784811,0.115266747,0.27007367,0.271429275,0.504597696,0.030320445,0.196687127,0.071882594,0.046212015,0.045917202,0.021284267
S1-ADL5.test.csv@67.out,OPPORTUNITY,0.02093123,0.281045243,0.291752428,0.415091102,0.022028924,0.020693398,0.027523349,0.020749782,0.247463386,0.082378371,0.08719756,0.021560807
S1-ADL5.test.csv@76.out,OPPORTUNITY,0.194129179,0.020215097,0.391225576,0.606084543,0.140858501,0.35324826,0.041155305,0.695598271,0.284132701,0.078736788,0.078314745,0.021056808
S1-ADL5.test.csv@82.out,OPPORTUNITY,0.152463636,0.061295216,0.751550293,0.723167081,0.267696711,0.145194318,0.028755258,0.618054821,0.043366854,0.217636704,0.254551233,0.022216349
S1-ADL5.test.csv@92.out,OPPORTUNITY,0.020479048,0.020215097,0.591010481,0.737288072,0.021315341,0.020783983,0.028877365,0.020529976,0.487145704,0.095722696,0.100774388,0.020637064
S2-ADL2.test.csv@109.out,OPPORTUNITY,0.378060113,0.098544202,0.048470864,0.04338734,0.122145106,0.880207756,0.021474639,0.10977047,0.033812267,0.027767177,0.026590095,0.019288027
S2-ADL2.test.csv@65.out,OPPORTUNITY,0.118488961,0.013617839,0.143023765,0.191463924,0.120573656,0.219124269,0.027164239,0.149203112,0.113708852,0.046728186,0.048798359,0.018949105
S2-ADL2.test.csv@68.out,OPPORTUNITY,0.023382223,0.274160796,0.174575456,0.227740423,0.029062506,0.021534192,0.018730853,0.027622579,0.157373925,0.064359898,0.067880096,0.032524501
S2-ADL2.test.csv@94.out,OPPORTUNITY,0.014824035,0.013617839,0.273062732,0.413245051,0.014961515,0.015484244,0.017999387,0.014985345,0.272235826,0.076909749,0.076617877,0.015468351
S2-ADL3.test.csv@68.out,OPPORTUNITY,0.014804889,0.013335865,0.151677995,0.158708138,0.015323703,0.01564852,0.016330079,0.014961002,0.119955966,0.05256888,0.057335617,0.015854056
S2-ADL3.test.csv@80.out,OPPORTUNITY,0.013815049,0.210896464,0.266281921,0.379101548,0.014301834,0.014018693,0.017270102,0.013862428,0.161392703,0.055087986,0.052581112,0.014416924
S2-ADL3.test.csv@89.out,OPPORTUNITY,0.015465247,0.013335865,0.149166896,0.234836415,0.019079156,0.024846819,0.020770342,0.021237166,0.033552958,0.046692306,0.04727549,0.014532691
S2-ADL4.test.csv@101.out,OPPORTUNITY,0.016596918,0.011298745,0.109587403,0.087114276,0.018160462,0.01178923,0.032135963,0.040011986,0.095560961,0.057183531,0.055266912,0.012130249
S2-ADL4.test.csv@55.out,OPPORTUNITY,0.01259703,0.113941871,0.13693988,0.170571981,0.012834566,0.012158901,0.016190194,0.012606434,0.089421442,0.036326542,0.041686622,0.013590809
S2-ADL4.test.csv@67.out,OPPORTUNITY,0.012373428,0.084979361,0.100542849,0.111249596,0.01269348,0.012615176,0.016090015,0.012541633,0.082115357,0.055300426,0.056782428,0.013991834
S2-ADL4.test.csv@77.out,OPPORTUNITY,0.097938191,0.011298745,0.071722838,0.202752346,0.107533986,0.057467037,0.018669902,0.199288745,0.034623433,0.028573522,0.032065535,0.012813911
S2-ADL4.test.csv@78.out,OPPORTUNITY,0.194659915,0.011298745,0.075772811,0.042417541,0.258748964,0.148179303,0.017238861,0.345186591,0.062863809,0.031929154,0.033222738,0.012739474
S2-ADL4.test.csv@81.out,OPPORTUNITY,0.011843424,0.011298745,0.173691613,0.431531986,0.012200597,0.011873005,0.014520828,0.011840132,0.134185622,0.047530663,0.051025825,0.012911732
S2-ADL4.test.csv@93.out,OPPORTUNITY,0.011775599,0.011298745,0.157900601,0.369305525,0.01232635,0.011671313,0.014150165,0.01177972,0.104820738,0.060073915,0.070455114,0.012032859
S2-ADL4.test.csv@94.out,OPPORTUNITY,0.0117338,0.011298745,0.196284007,0.301591958,0.012201483,0.011986717,0.012873451,0.011701437,0.086094037,0.050353535,0.050902039,0.01207143
S2-ADL5.test.csv@53.out,OPPORTUNITY,0.020502454,0.098772782,0.144627879,0.258143222,0.021310225,0.021413388,0.024922627,0.020574862,0.123174544,0.067170524,0.066464493,0.021630819
S2-ADL5.test.csv@78.out,OPPORTUNITY,0.096445456,0.018193244,0.116450803,0.056977152,0.104860775,0.176416819,0.027406302,0.152069006,0.074330046,0.069780601,0.033503088,0.022329538
S3-ADL1.test.csv@56.out,OPPORTUNITY,0.085808508,0.060959478,0.297243648,0.461716587,0.083649285,0.142085065,0.040519125,0.234587765,0.048599051,0.348888673,0.162921222,0.036422285
S3-ADL1.test.csv@67.out,OPPORTUNITY,0.037493403,0.514266645,0.271486985,0.277463485,0.039616193,0.038508643,0.042450888,0.037783059,0.277045225,0.124465729,0.135380163,0.038000268
S3-ADL1.test.csv@80.out,OPPORTUNITY,0.038290292,0.548670208,0.269026837,0.591357829,0.040885554,0.041261951,0.04427888,0.038302037,0.302560662,0.139963233,0.10025449,0.038494878
S3-ADL2.test.csv@27.out,OPPORTUNITY,0.040450396,0.025499569,0.156116365,0.12956252,0.053144153,0.030871015,0.039726759,0.055560882,0.067769892,0.07119269,0.071256009,0.030450114
S3-ADL3.test.csv@42.out,OPPORTUNITY,0.031151604,0.569362721,0.311843852,0.379447235,0.032732126,0.03187721,0.037744481,0.030906624,0.271691087,0.099506835,0.110231604,0.031494971
S3-ADL3.test.csv@55.out,OPPORTUNITY,0.029193125,0.713758211,0.441331384,0.464829981,0.030597027,0.029108204,0.0336461,0.029193027,0.212917618,0.119135042,0.094905375,0.029866638
S3-ADL3.test.csv@71.out,OPPORTUNITY,0.111510532,0.02833508,0.156910316,0.203136437,0.186728471,0.419535234,0.033134447,0.609044461,0.035318124,0.067104408,0.130089913,0.030019648
S3-ADL4.test.csv@129.out,OPPORTUNITY,0.047553693,0.112832269,0.209028304,0.23646477,0.054464109,0.049001839,0.064018201,0.047748244,0.137155859,0.09910721,0.078919837,0.046569992
S3-ADL4.test.csv@17.out,OPPORTUNITY,0.117735159,0.039017341,0.207354421,0.208805572,0.150340177,0.240670204,0.058085667,0.199466291,0.150513378,0.089269679,0.081560201,0.044078835
S3-ADL4.test.csv@93.out,OPPORTUNITY,0.042106614,0.039017341,0.525775967,0.640902355,0.044752403,0.043868785,0.048179807,0.042175657,0.423876814,0.217993785,0.10650116,0.042330547
S3-ADL5.test.csv@124.out,OPPORTUNITY,0.14007812,0.174686846,0.139213365,0.198540517,0.142988588,0.033316443,0.064733032,0.103423854,0.074490165,0.061322601,0.060449175,0.036013017
S3-ADL5.test.csv@126.out,OPPORTUNITY,0.963281198,0.098533532,0.097055622,0.131282106,0.274658098,0.95437358,0.056065829,0.764605766,0.069377494,0.059678862,0.059092444,0.040788907
S3-ADL5.test.csv@54.out,OPPORTUNITY,0.030389493,0.084369608,0.426455552,0.390077392,0.031818764,0.033836311,0.035463954,0.0306622,0.56788264,0.124687097,0.06876081,0.030412084
S3-ADL5.test.csv@63.out,OPPORTUNITY,0.321023017,0.028289424,0.257512407,0.192055514,0.368246443,0.564212705,0.038034032,0.862966161,0.229627947,0.102116017,0.059048011,0.030655793
S3-ADL5.test.csv@67.out,OPPORTUNITY,0.030505128,0.569012752,0.291726509,0.36047108,0.032397997,0.029892084,0.034880465,0.030529904,0.182611614,0.095627541,0.08056255,0.031069025
S4-ADL1.test.csv@38.out,OPPORTUNITY,0.601253912,0.019260827,0.178901341,0.133061316,0.394039314,0.724834837,0.02507883,0.986221541,0.122411273,0.055940118,0.055960928,0.021400326
S4-ADL1.test.csv@40.out,OPPORTUNITY,0.020064037,0.481298981,0.2666329,0.510003434,0.021106189,0.019904664,0.022359331,0.020161247,0.051217127,0.094810882,0.10990754,0.020355689
S4-ADL2.test.csv@16.out,OPPORTUNITY,0.652666098,0.015809778,0.140468934,0.184739104,0.366196698,0.753347037,0.020090991,0.884693868,0.096277414,0.042767834,0.043850509,0.019840904
S4-ADL2.test.csv@31.out,OPPORTUNITY,0.069649325,0.167654514,0.062593704,0.083427965,0.081891591,0.264496043,0.028101147,0.084799872,0.064190576,0.036319077,0.036621629,0.038400239
S4-ADL2.test.csv@77.out,OPPORTUNITY,0.050005621,0.015809778,0.120386223,0.033300146,0.06144122,0.034737543,0.022709036,0.125975754,0.064425887,0.057141248,0.05304714,0.019111107
S4-ADL2.test.csv@79.out,OPPORTUNITY,0.017414869,0.015809778,0.119161089,0.122606396,0.01800451,0.017827094,0.024670112,0.017580723,0.121993263,0.05111172,0.05608431,0.018235403
S4-ADL3.test.csv@124.out,OPPORTUNITY,0.984387797,0.231022887,0.097684049,0.154262349,0.239240592,0.99234702,0.036656083,0.433755864,0.091236097,0.05330029,0.048733887,0.03298295
S4-ADL3.test.csv@81.out,OPPORTUNITY,0.029007575,0.211701643,0.152597299,0.097688461,0.028945421,0.033270846,0.031452575,0.029152437,0.228520634,0.101019731,0.101556227,0.029848094
S4-ADL4.test.csv@104.out,OPPORTUNITY,0.127201226,0.086316853,0.224929354,0.022530195,0.089582691,0.641593202,0.053948383,0.317056726,0.033120661,0.029226343,0.029310293,0.023876166
S4-ADL4.test.csv@124.out,OPPORTUNITY,0.939557652,0.25572317,0.111012835,0.165881523,0.200201576,0.998957648,0.029562427,0.266435912,0.043302758,0.036580032,0.038162154,0.025243996
S4-ADL4.test.csv@6.out,OPPORTUNITY,0.490506078,0.017724594,0.110017612,0.11790092,0.341509885,0.344892403,0.023810745,0.412106644,0.056147006,0.046331419,0.047333784,0.026761046
S4-ADL5.test.csv@131.out,OPPORTUNITY,0.017900752,0.032830868,0.101486986,0.106554203,0.019641404,0.018092271,0.057358946,0.017761866,0.098541016,0.045921673,0.042368446,0.019598289
S4-ADL5.test.csv@16.out,OPPORTUNITY,0.778771808,0.015249296,0.247264772,0.425981784,0.445323473,0.927572955,0.023226352,0.936624005,0.152873108,0.04274629,0.053213933,0.019606357
S4-ADL5.test.csv@40.out,OPPORTUNITY,0.015963864,0.380859895,0.317930384,0.306128449,0.016591898,0.016501207,0.018863731,0.016072759,0.331433979,0.092982734,0.092773239,0.016335296
S4-ADL5.test.csv@42.out,OPPORTUNITY,0.018732769,0.266678457,0.270761965,0.317960563,0.017780473,0.018302288,0.019803415,0.019315967,0.211790203,0.089601229,0.094114645,0.018247412
S4-ADL5.test.csv@55.out,OPPORTUNITY,0.016454974,0.206622625,0.199962492,0.306285057,0.017195972,0.017103736,0.02064566,0.016535385,0.156857942,0.076416959,0.061111232,0.016994036
SMAPA-2_data.out,NASA_SMAP,0.04385967,0.359171885,0.758764697,0.971461022,0.009234207,0.007046656,0.567097154,0.007111841,0.831722878,0.255088292,0.098706975,0.009040605
SMAPA-8_data.out,NASA_SMAP,0.44736981,0.750183142,0.456993602,0.970038281,0.447043678,0.306925733,0.846570366,0.549228475,0.804759309,0.633087037,0.604800489,0.351720592
SMAPD-2_data.out,NASA_SMAP,0.661065216,0.747214554,0.726341391,,0.97507154,0.980719485,0.661885478,0.980717742,0.661753259,0.628316883,0.753612658,0.687303491
SMAPE-13_data.out,NASA_SMAP,0.060692493,0.297618489,0.164152708,0.29794096,0.037585011,0.036359086,0.04988625,0.043351492,0.06663976,0.052738936,0.038676289,0.041370758
SMAPE-4_data.out,NASA_SMAP,0.72562734,0.440378933,0.397731902,0.364444205,0.522304099,0.796283188,0.298330983,0.656821278,0.423804253,0.37669027,0.346169884,0.330266399
SMAPE-8_data.out,NASA_SMAP,0.583630094,0.056634291,0.394689913,0.359748538,0.476816538,0.588448148,0.380004382,0.583947029,0.359773988,0.168813113,0.113556785,0.05456471
SMAPF-4_data.out,NASA_MSL,0.095877371,0.016798189,0.048274098,0.014267946,0.081864628,0.089214159,0.063970327,0.044845724,0.048496914,0.036272329,0.038522691,0.096317987
SMAPG-7_data.out,NASA_SMAP,0.948954067,0.016691579,0.030566558,0.946992008,0.515900091,0.931733299,0.945409023,0.793838208,0.118499245,0.402568672,0.430618056,0.893021574
SMAPM-5_data.out,NASA_MSL,0.127775032,0.159183704,0.534155676,0.465921591,0.253559093,0.549743212,0.072519644,0.094885446,0.130887311,0.120082031,0.089501384,0.104266494
SMAPM-6_data.out,NASA_MSL,0.67539431,0.248759212,0.374808211,,0.938213721,0.918317192,0.121434186,0.921079158,0.126063348,0.16302464,0.162470122,0.712003343
SMAPM-7_data.out,NASA_MSL,0.986665952,0.023433875,0.025188004,,0.452065759,0.974048465,0.677338322,0.979348129,0.827087496,0.780347045,0.674202318,0.964570957
SMAPP-15_data.out,NASA_MSL,0.903947904,0.003677758,0.006126518,0.004360413,0.010174396,0.006947223,0.051312648,0.008728688,0.021826457,0.030140111,0.033062525,0.661904762
SMAPP-1_data.out,NASA_SMAP,0.066058763,0.068589519,0.091992495,0.093191734,0.071152751,0.182065498,0.368737074,0.073342353,0.335306994,0.113324322,0.105387307,0.083089701
SMAPP-4_data.out,NASA_SMAP,0.54442938,0.54442938,0.451927741,0.550657793,0.54442938,0.54442938,0.52846312,0.54442938,0.52846312,0.599779082,0.545493797,0.968755025
SMAPS-1_data.out,NASA_SMAP,0.763478668,0.635345206,0.535171736,0.302423154,0.454908127,0.774507876,0.210053044,0.772067633,0.2419591,0.055305413,0.062780605,0.350807764
YahooA3Benchmark-TS22_data.out,YAHOO,0.002134434,0.035244907,0.041849002,0.75,0.001923387,0.001665421,0.002349637,0.001687703,0.020915072,1.0,1.0,0.139361359
YahooA3Benchmark-TS23_data.out,YAHOO,0.01876883,0.111731671,0.04582282,0.202520827,0.756178903,0.060033243,0.008390517,0.046397715,0.018216313,0.935009565,0.701343664,0.120665021
YahooA3Benchmark-TS24_data.out,YAHOO,0.03583537,0.068204727,0.23739104,0.237958309,0.374689443,0.019099587,0.004978247,0.033942748,0.105298802,1.0,0.71297578,0.153939036
YahooA3Benchmark-TS2_data.out,YAHOO,0.008254344,0.039610583,0.029371034,0.279804347,0.181358128,0.007397421,0.018872029,0.007188006,0.068471091,1.0,0.261262284,0.077135776
YahooA3Benchmark-TS39_data.out,YAHOO,0.0112962,0.011593278,0.044672992,0.215025181,0.099175513,0.00884973,0.005057663,0.009520995,0.030005481,0.99332265,0.472599954,0.06804177
YahooA3Benchmark-TS3_data.out,YAHOO,0.009288577,0.034186045,0.038802502,0.275225111,0.00256763,0.004403921,0.004296312,0.004260661,0.091853466,1.0,0.492254641,0.110670642
YahooA3Benchmark-TS50_data.out,YAHOO,0.020541843,0.104224514,0.128863192,0.202157591,0.150520779,0.078979574,0.006057897,0.104527503,0.24264019,0.859589912,0.014107029,0.116855449
YahooA3Benchmark-TS5_data.out,YAHOO,0.002437461,0.51939946,0.055555556,0.6125,0.000879756,0.00126946,0.000601145,0.00129774,0.036170529,1.0,0.064016897,0.2875
YahooA3Benchmark-TS64_data.out,YAHOO,0.029053692,0.031405397,0.037136217,0.458627771,1.0,0.087222461,0.018914961,0.042484098,0.056650708,1.0,0.286760839,0.102914072
YahooA3Benchmark-TS66_data.out,YAHOO,0.055555556,0.25,0.041666667,1.0,1.0,0.005434783,0.000305623,1.0,0.041666667,1.0,1.0,0.525
YahooA3Benchmark-TS67_data.out,YAHOO,0.014373141,0.064011889,0.11449437,0.233529267,0.039165578,0.010626725,0.007835778,0.010264038,0.030649801,1.0,0.698585373,0.11600592
YahooA3Benchmark-TS68_data.out,YAHOO,0.009306499,0.149256241,0.072232769,0.157674752,0.359209456,0.007963031,0.020759941,0.008796286,0.036580282,1.0,0.168315504,0.104483641
YahooA3Benchmark-TS71_data.out,YAHOO,0.014038715,0.027940464,0.035609676,0.224617194,0.13507964,0.011179547,0.008358135,0.011779696,0.026458696,0.938383665,0.109761196,0.10326405
YahooA3Benchmark-TS80_data.out,YAHOO,0.01234714,0.094515706,0.06398942,0.191191985,0.006296065,0.010242562,0.01395433,0.00942049,0.021028036,0.973537147,0.869249017,0.116320701
YahooA3Benchmark-TS83_data.out,YAHOO,0.008634062,0.13520947,0.04866011,0.207921719,0.658326648,0.009598912,0.00471968,0.013662748,0.073602739,1.0,0.749070478,0.079275135
YahooA3Benchmark-TS87_data.out,YAHOO,0.157682403,0.061444257,0.060615292,0.266120659,0.297574238,0.030433713,0.003411553,0.062921627,0.020930239,1.0,0.534728469,0.08513896
YahooA4Benchmark-TS22_data.out,YAHOO,0.005095809,0.010967058,0.033203099,0.078517827,0.01259887,0.004522502,0.006407409,0.004972187,0.049521273,0.845138146,0.206742766,0.057641403
YahooA4Benchmark-TS23_data.out,YAHOO,0.002306855,0.069898393,0.050593408,0.266483965,0.023497706,0.002296569,0.003023419,0.001916958,0.083303923,1.0,0.353738482,0.145401692
YahooA4Benchmark-TS28_data.out,YAHOO,0.009460857,0.03695808,0.029258833,0.178447175,0.091789865,0.0091751,0.005311261,0.008681427,0.025166543,0.978472222,0.326355436,0.056762947
YahooA4Benchmark-TS41_data.out,YAHOO,0.007678112,0.034885591,0.03748232,0.169688997,0.10491779,0.006717756,0.005257546,0.006887957,0.056883563,1.0,0.729490432,0.012598152
YahooA4Benchmark-TS4_data.out,YAHOO,0.005040496,0.022223676,0.048905919,0.318555678,0.092162393,0.004663772,0.023115235,0.004702417,0.023396497,1.0,0.667228836,0.10032901
YahooA4Benchmark-TS51_data.out,YAHOO,0.000331565,0.001347709,0.03125,1.0,0.000659631,0.000429185,0.000298507,0.000419111,0.02,1.0,1.0,0.000806452
YahooA4Benchmark-TS52_data.out,YAHOO,0.025508256,0.04139175,0.045029204,0.302118579,0.303378379,0.007596242,0.006137531,0.019371472,0.012689809,0.971625344,0.300308611,0.06530973
YahooA4Benchmark-TS67_data.out,YAHOO,0.00847861,0.048927215,0.049644977,0.279524629,0.249506925,0.006808379,0.017167684,0.00732318,0.035106805,0.763282425,0.203242528,0.113570499
YahooA4Benchmark-TS68_data.out,YAHOO,0.00088968,0.009090909,0.026315789,1.0,0.001052632,0.00075643,0.000315457,0.000794913,0.025,1.0,0.001937984,0.508333333
YahooA4Benchmark-TS69_data.out,YAHOO,0.010678805,0.028679523,0.038808039,0.552564103,0.505102516,0.006252011,0.000750798,0.025933673,0.006900883,1.0,0.011442621,0.263649962
YahooA4Benchmark-TS6_data.out,YAHOO,0.009934113,0.053023928,0.050316565,0.257788352,0.252068059,0.084464698,0.009769641,0.019520619,0.023789781,1.0,0.263167895,0.084165438
YahooA4Benchmark-TS70_data.out,YAHOO,0.011524765,0.034789295,0.228182716,0.579473304,0.297970156,0.003466965,0.001654302,0.016752598,0.021592032,1.0,0.017307337,0.133435276
YahooA4Benchmark-TS73_data.out,YAHOO,0.003298441,0.039306978,0.045798152,0.336597437,0.540059817,0.003496896,0.003469303,0.004376997,0.063799208,1.0,0.3278663,0.14510101
YahooA4Benchmark-TS83_data.out,YAHOO,0.001277037,0.02215449,0.033689459,0.55952381,0.003026734,0.001701267,0.0009095,0.001608607,0.022936391,0.958333333,0.356662079,0.001537528
YahooA4Benchmark-TS93_data.out,YAHOO,0.005795082,0.017181079,0.03495803,0.257648287,0.190309605,0.004426231,0.004360414,0.00598062,0.049964325,1.0,0.180551296,0.099699343
YahooA4Benchmark-TS94_data.out,YAHOO,0.007492667,0.016132098,0.027590906,0.08043335,0.03410357,0.007931571,0.00972878,0.008079501,0.029922943,0.582245257,0.223654286,0.006399172
YahooA4Benchmark-TS9_data.out,YAHOO,0.000791139,0.005102041,0.001519757,0.002487562,0.00462963,0.000792393,0.000440917,0.000540541,0.001557632,0.038461538,0.001041667,0.000863558
Yahoo_A1real_21_data.out,YAHOO,0.292992239,0.068542367,0.010788957,0.192813425,1.0,0.505026279,0.065324752,0.089404291,0.14771598,0.390455241,0.006527844,0.561066127
Yahoo_A1real_22_data.out,YAHOO,0.999750016,0.144138944,0.061193333,0.053314458,0.968745247,1.0,0.041859442,0.999875992,0.036423036,0.080103941,0.101355438,0.920782265
Yahoo_A1real_23_data.out,YAHOO,0.19670587,0.151804183,0.007507383,0.007293066,1.0,0.195763014,0.093604965,0.190763572,0.017416776,0.230528328,0.184549161,0.368164628
Yahoo_A1real_24_data.out,YAHOO,0.884004061,0.920089212,0.025835915,0.051573184,1.0,0.889626638,0.420154679,0.91745141,0.087637786,0.185838127,0.091426761,0.7765625
Yahoo_A1real_33_data.out,YAHOO,0.016666667,0.583333333,0.00069735,0.005263158,1.0,0.001340483,0.058823529,0.583333333,0.000874126,0.500605849,0.500524759,0.555555556
Yahoo_A1real_36_data.out,YAHOO,0.340731856,0.507359957,0.045242916,0.060950185,1.0,0.05641757,0.082880872,0.53532967,0.084918462,0.212072131,0.015229649,0.5125
Yahoo_A1real_37_data.out,YAHOO,0.897076895,0.02489055,0.171118215,0.121997407,0.108685377,0.840837601,0.711160348,0.844358137,0.587483628,0.082622572,0.354271483,0.307434404
Yahoo_A1real_38_data.out,YAHOO,0.03099296,0.059149941,0.064809496,0.249542125,0.341695866,0.011481228,0.003320162,0.01928343,0.148245676,0.140411108,0.122363035,0.028057879
Yahoo_A1real_48_data.out,YAHOO,0.037115584,0.130185716,0.009378989,0.010981918,0.018204997,0.020548157,0.024230677,0.031713538,0.010640558,0.010957268,0.015277421,0.1
Yahoo_A1real_56_data.out,YAHOO,0.015598845,0.042435113,0.049814802,0.261897539,0.361401089,0.008209763,0.010155469,0.015312986,0.060634229,0.501005255,0.279981868,0.122083333
Yahoo_A1real_7_data.out,YAHOO,0.224360287,0.267321397,0.026678787,0.037222803,0.101539444,0.08855677,0.174742977,0.056962105,0.063273046,0.270249209,0.219856473,0.303836224
Yahoo_A2synthetic_17_data.out,YAHOO,0.015919943,0.029549494,0.040980873,0.320924562,0.66933962,0.005422922,0.004603069,0.040373787,0.005259768,1.0,0.442925131,0.060833333
Yahoo_A2synthetic_21_data.out,YAHOO,0.75,1.0,0.020833333,0.000814332,1.0,0.75,0.500352113,1.0,0.500352113,0.035714286,0.000352113,0.525
Yahoo_A2synthetic_28_data.out,YAHOO,0.001700232,0.001430615,0.004645749,0.001734787,1.0,0.002241335,0.671031746,0.001588632,0.006239214,0.958333333,1.0,0.325
Yahoo_A2synthetic_31_data.out,YAHOO,0.001887764,0.011932856,0.015485985,0.015513377,1.0,0.001735419,0.002436096,0.002242593,0.002830565,1.0,0.281879579,0.304166667
Yahoo_A2synthetic_32_data.out,YAHOO,0.004794737,0.209437536,0.039072177,0.287945388,0.455943544,0.004053543,0.005152081,0.003905806,0.008111608,1.0,1.0,0.077083333
Yahoo_A2synthetic_33_data.out,YAHOO,0.000414938,0.008064516,0.007042254,0.002659574,0.125,0.000419111,0.000407166,0.000601685,0.000386698,1.0,1.0,0.000543478
Yahoo_A2synthetic_39_data.out,YAHOO,0.000535332,0.006329114,0.545454545,0.75,1.0,0.00038432,0.001022495,0.000537057,0.027777778,1.0,1.0,0.0125
Yahoo_A2synthetic_49_data.out,YAHOO,1.0,1.0,0.00141044,0.166025641,1.0,1.0,0.501408451,1.0,0.501408451,0.099125849,0.50142365,0.325
Yahoo_A2synthetic_4_data.out,YAHOO,0.001524145,0.012719404,0.011906055,0.538182165,0.00227917,0.001563878,0.002388964,0.001519635,0.017932399,0.004636337,1.0,0.003286052
Yahoo_A2synthetic_51_data.out,YAHOO,0.000404204,0.083333333,0.006849315,0.001204819,1.0,0.000534188,0.008333333,0.0005,0.007936508,1.0,1.0,0.525
